"Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages"
"17090","STANDARD","SHERMANS DALE","PA","PRIMARY",40.33,-77.19,"NA-US-PA-SHERMANS DALE","false",2599,4609,94971073
"18655","STANDARD","SHICKSHINNY","PA","PRIMARY",41.15,-76.15,"NA-US-PA-SHICKSHINNY","false",2912,5212,97491759
"17257","STANDARD","SHIPPENSBURG","PA","PRIMARY",40.04,-77.52,"NA-US-PA-SHIPPENSBURG","false",11399,19964,362743304
"17260","STANDARD","SHIRLEYSBURG","PA","PRIMARY",40.29,-77.87,"NA-US-PA-SHIRLEYSBURG","false",523,976,14479812
"19555","STANDARD","SHOEMAKERSVILLE","PA","PRIMARY",40.49,-75.96,"NA-US-PA-SHOEMAKERSVILLE","false",1911,3223,65672113
"18458","STANDARD","SHOHOLA","PA","PRIMARY",41.47,-74.91,"NA-US-PA-SHOHOLA","false",1350,2440,55867843
"17361","STANDARD","SHREWSBURY","PA","PRIMARY",39.77,-76.68,"NA-US-PA-SHREWSBURY","false",2791,4993,133030525
"17768","STANDARD","SHUNK","PA","PRIMARY",41.56,-76.76,"NA-US-PA-SHUNK","false",,,
"17575","PO BOX","SILVER SPRING","PA","PRIMARY",40.06,-76.43,"NA-US-PA-SILVER SPRING","false",,,
"18357","PO BOX","SKYTOP","PA","PRIMARY",41.21,-75.21,"NA-US-PA-SKYTOP","false",,,
"18079","PO BOX","SLATEDALE","PA","PRIMARY",40.73,-75.63,"NA-US-PA-SLATEDALE","false",258,434,8024019
"17769","PO BOX","SLATE RUN","PA","PRIMARY",41.47,-77.49,"NA-US-PA-SLATE RUN","false",,,
"18080","STANDARD","SLATINGTON","PA","PRIMARY",40.75,-75.61,"NA-US-PA-SLATINGTON","false",5898,10196,221604141
"17576","STANDARD","SMOKETOWN","PA","PRIMARY",40.04,-76.21,"NA-US-PA-SMOKETOWN","false",,,
"18459","PO BOX","SOUTH CANAAN","PA","PRIMARY",41.50,-75.41,"NA-US-PA-SOUTH CANAAN","false",,,
"18842","STANDARD","SOUTH GIBSON","PA","PRIMARY",41.73,-75.63,"NA-US-PA-SOUTH GIBSON","false",,,
"18843","PO BOX","SOUTH MONTROSE","PA","PRIMARY",41.79,-75.89,"NA-US-PA-SOUTH MONTROSE","false",,,
"17261","PO BOX","SOUTH MOUNTAIN","PA","PRIMARY",39.83,-77.49,"NA-US-PA-SOUTH MOUNTAIN","false",,,
"18460","STANDARD","SOUTH STERLING","PA","PRIMARY",41.26,-75.34,"NA-US-PA-SOUTH STERLING","false",,,
"17978","STANDARD","SPRING GLEN","PA","PRIMARY",40.63,-76.64,"NA-US-PA-SPRING GLEN","false",,,
"17354","STANDARD","PORTERS SIDELING","PA","PRIMARY",39.85,-76.88,"NA-US-PA-PORTERS SIDELING","false",,,
"17362","STANDARD","SPRING GROVE","PA","PRIMARY",39.88,-76.86,"NA-US-PA-SPRING GROVE","false",6712,12157,278310973
"17262","STANDARD","SPRING RUN","PA","PRIMARY",40.15,-77.71,"NA-US-PA-SPRING RUN","false",452,856,13027875
"18081","PO BOX","SPRINGTOWN","PA","PRIMARY",40.55,-75.28,"NA-US-PA-SPRINGTOWN","false",291,487,12303430
"18844","STANDARD","SPRINGVILLE","PA","PRIMARY",41.69,-75.91,"NA-US-PA-SPRINGVILLE","false",842,1520,23256684
"18461","STANDARD","STARLIGHT","PA","PRIMARY",41.90,-75.33,"NA-US-PA-STARLIGHT","false",,,
"18462","STANDARD","STARRUCCA","PA","PRIMARY",41.90,-75.46,"NA-US-PA-STARRUCCA","false",,,
"17263","PO BOX","STATE LINE","PA","PRIMARY",39.73,-77.71,"NA-US-PA-STATE LINE","false",356,612,10732585
"18463","STANDARD","STERLING","PA","PRIMARY",41.34,-75.39,"NA-US-PA-STERLING","false",,,
"17578","STANDARD","STEVENS","PA","PRIMARY",40.23,-76.18,"NA-US-PA-STEVENS","false",2980,5511,108691253
"18845","STANDARD","STEVENSVILLE","PA","PRIMARY",41.76,-76.17,"NA-US-PA-STEVENSVILLE","false",,,
"17363","STANDARD","STEWARTSTOWN","PA","PRIMARY",39.75,-76.59,"NA-US-PA-STEWARTSTOWN","false",4556,8466,223690963
"18083","PO BOX","STOCKERTOWN","PA","PRIMARY",40.75,-75.26,"NA-US-PA-STOCKERTOWN","false",427,733,16219970
"17579","STANDARD","STRASBURG","PA","PRIMARY",39.98,-76.18,"NA-US-PA-STRASBURG","false",2907,5307,105590830
"19559","PO BOX","STRAUSSTOWN","PA","PRIMARY",40.49,-76.18,"NA-US-PA-STRAUSSTOWN","false",253,412,7464056
"18360","STANDARD","STROUDSBURG","PA","PRIMARY",40.98,-75.19,"NA-US-PA-STROUDSBURG","false",13112,22854,514861079
"18249","STANDARD","SUGARLOAF","PA","PRIMARY",40.99,-76.08,"NA-US-PA-SUGARLOAF","false",1953,3506,83965289
"18846","STANDARD","SUGAR RUN","PA","PRIMARY",41.64,-76.24,"NA-US-PA-SUGAR RUN","false",355,663,11300715
